NAME,ELEVATION,LATITUDE,LONGITUDE,PRECIPITATION,TEMPERATURE
"BALCH POWER HOUSE, CA US",528.8,36.9092,-119.0883,39.37,18.6
"BALCH POWER HOUSE, CA US",528.8,36.9092,-119.0883,78.74,11.3
"BALCH POWER HOUSE, CA US",528.8,36.9092,-119.0883,118.11,7.1
"DOWNIEVILLE, CA US",888.5,39.5633,-120.8238,270,3.9
"DOWNIEVILLE, CA US",888.5,39.5633,-120.8238,267.21,5.3
"DOWNIEVILLE, CA US",888.5,39.5633,-120.8238,245.87,7.5
"DOWNIEVILLE, CA US",888.5,39.5633,-120.8238,123.95,9.9
"DOWNIEVILLE, CA US",888.5,39.5633,-120.8238,86.61,14
"DOWNIEVILLE, CA US",888.5,39.5633,-120.8238,23.62,17.8
"DOWNIEVILLE, CA US",888.5,39.5633,-120.8238,4.57,20.9
"DOWNIEVILLE, CA US",888.5,39.5633,-120.8238,5.33,20.7
"DOWNIEVILLE, CA US",888.5,39.5633,-120.8238,28.7,17.9
"DOWNIEVILLE, CA US",888.5,39.5633,-120.8238,95,13
"DOWNIEVILLE, CA US",888.5,39.5633,-120.8238,205.99,6.9
"DOWNIEVILLE, CA US",888.5,39.5633,-120.8238,300.23,3.6
"HAIWEE, CA US",1165.9,36.1388,-117.9527,33.53,7.6
"HAIWEE, CA US",1165.9,36.1388,-117.9527,37.59,9.3
"HAIWEE, CA US",1165.9,36.1388,-117.9527,25.4,12.7
"HAIWEE, CA US",1165.9,36.1388,-117.9527,7.37,16.1
"HAIWEE, CA US",1165.9,36.1388,-117.9527,4.83,21.1
"HAIWEE, CA US",1165.9,36.1388,-117.9527,2.03,25.8
"HAIWEE, CA US",1165.9,36.1388,-117.9527,10.16,29.3
"HAIWEE, CA US",1165.9,36.1388,-117.9527,7.87,28.3
"HAIWEE, CA US",1165.9,36.1388,-117.9527,8.64,24.5
"HAIWEE, CA US",1165.9,36.1388,-117.9527,6.35,18.5
"HAIWEE, CA US",1165.9,36.1388,-117.9527,15.75,11.9
"HAIWEE, CA US",1165.9,36.1388,-117.9527,26.67,7.2
"VOLTA POWER HOUSE, CA US",676.7,40.4583,-121.8663,144.27,NA
"VOLTA POWER HOUSE, CA US",676.7,40.4583,-121.8663,127,NA
"VOLTA POWER HOUSE, CA US",676.7,40.4583,-121.8663,118.62,NA
"VOLTA POWER HOUSE, CA US",676.7,40.4583,-121.8663,73.15,NA
"VOLTA POWER HOUSE, CA US",676.7,40.4583,-121.8663,59.69,NA
"VOLTA POWER HOUSE, CA US",676.7,40.4583,-121.8663,27.69,NA
"VOLTA POWER HOUSE, CA US",676.7,40.4583,-121.8663,3.81,NA
"VOLTA POWER HOUSE, CA US",676.7,40.4583,-121.8663,5.08,NA
"VOLTA POWER HOUSE, CA US",676.7,40.4583,-121.8663,26.16,NA
"VOLTA POWER HOUSE, CA US",676.7,40.4583,-121.8663,58.42,NA
"VOLTA POWER HOUSE, CA US",676.7,40.4583,-121.8663,107.19,NA
"VOLTA POWER HOUSE, CA US",676.7,40.4583,-121.8663,147.83,NA
"CAMP PARDEE, CA US",200.6,38.2486,-120.8433,105.16,7.7
"CAMP PARDEE, CA US",200.6,38.2486,-120.8433,98.04,10.1
"CAMP PARDEE, CA US",200.6,38.2486,-120.8433,96.52,12.2
"CAMP PARDEE, CA US",200.6,38.2486,-120.8433,50.55,14.4
"CAMP PARDEE, CA US",200.6,38.2486,-120.8433,29.72,18.5
"CAMP PARDEE, CA US",200.6,38.2486,-120.8433,7.37,22.5
"CAMP PARDEE, CA US",200.6,38.2486,-120.8433,0.25,25.6
"CAMP PARDEE, CA US",200.6,38.2486,-120.8433,1.02,25.1
"CAMP PARDEE, CA US",200.6,38.2486,-120.8433,11.18,22.9
"CAMP PARDEE, CA US",200.6,38.2486,-120.8433,33.27,18.3
"CAMP PARDEE, CA US",200.6,38.2486,-120.8433,68.33,12.2
"CAMP PARDEE, CA US",200.6,38.2486,-120.8433,95.25,8
"ELLERY LAKE, CA US",2939.8,37.9355,-119.2305,102.62,NA
"ELLERY LAKE, CA US",2939.8,37.9355,-119.2305,93.98,NA
"ELLERY LAKE, CA US",2939.8,37.9355,-119.2305,80.77,NA
"ELLERY LAKE, CA US",2939.8,37.9355,-119.2305,33.53,NA
"ELLERY LAKE, CA US",2939.8,37.9355,-119.2305,25.91,NA
"ELLERY LAKE, CA US",2939.8,37.9355,-119.2305,15.24,NA
"ELLERY LAKE, CA US",2939.8,37.9355,-119.2305,17.78,NA
"ELLERY LAKE, CA US",2939.8,37.9355,-119.2305,17.78,NA
"ELLERY LAKE, CA US",2939.8,37.9355,-119.2305,17.53,NA
"ELLERY LAKE, CA US",2939.8,37.9355,-119.2305,36.58,NA
"ELLERY LAKE, CA US",2939.8,37.9355,-119.2305,78.99,NA
"ELLERY LAKE, CA US",2939.8,37.9355,-119.2305,90.42,NA
"TRUCKEE RANGER STATION, CA US",1774.9,39.333,-120.173,130.56,-2.3
"TRUCKEE RANGER STATION, CA US",1774.9,39.333,-120.173,126.49,-1.1
"TRUCKEE RANGER STATION, CA US",1774.9,39.333,-120.173,110.49,1.6
"TRUCKEE RANGER STATION, CA US",1774.9,39.333,-120.173,54.86,4.3
"TRUCKEE RANGER STATION, CA US",1774.9,39.333,-120.173,33.02,8.6
"TRUCKEE RANGER STATION, CA US",1774.9,39.333,-120.173,18.54,12.7
"TRUCKEE RANGER STATION, CA US",1774.9,39.333,-120.173,7.11,16.5
"TRUCKEE RANGER STATION, CA US",1774.9,39.333,-120.173,10.92,16.1
"TRUCKEE RANGER STATION, CA US",1774.9,39.333,-120.173,22.1,12.5
"TRUCKEE RANGER STATION, CA US",1774.9,39.333,-120.173,46.23,7.4
"TRUCKEE RANGER STATION, CA US",1774.9,39.333,-120.173,97.28,1.6
"TRUCKEE RANGER STATION, CA US",1774.9,39.333,-120.173,135.89,-2.4
"BISHOP AIRPORT, CA US",1250.3,37.3711,-118.358,26.67,3.6
"BISHOP AIRPORT, CA US",1250.3,37.3711,-118.358,21.59,5.7
"BISHOP AIRPORT, CA US",1250.3,37.3711,-118.358,13.46,9.1
"BISHOP AIRPORT, CA US",1250.3,37.3711,-118.358,6.6,12.5
"BISHOP AIRPORT, CA US",1250.3,37.3711,-118.358,4.83,17.4
"BISHOP AIRPORT, CA US",1250.3,37.3711,-118.358,4.83,21.9
"BISHOP AIRPORT, CA US",1250.3,37.3711,-118.358,4.06,25.2
"BISHOP AIRPORT, CA US",1250.3,37.3711,-118.358,3.3,23.9
"BISHOP AIRPORT, CA US",1250.3,37.3711,-118.358,4.83,19.8
"BISHOP AIRPORT, CA US",1250.3,37.3711,-118.358,7.62,13.8
"BISHOP AIRPORT, CA US",1250.3,37.3711,-118.358,13.21,7.3
"BISHOP AIRPORT, CA US",1250.3,37.3711,-118.358,20.32,3.2
"DE SABLA, CA US",826,39.8716,-121.6108,302.01,6.1
"DE SABLA, CA US",826,39.8716,-121.6108,295.15,7.1
"DE SABLA, CA US",826,39.8716,-121.6108,243.59,9.1
"DE SABLA, CA US",826,39.8716,-121.6108,130.3,11.4
"DE SABLA, CA US",826,39.8716,-121.6108,73.91,15.5
"DE SABLA, CA US",826,39.8716,-121.6108,23.11,19.7
"DE SABLA, CA US",826,39.8716,-121.6108,1.02,23.1
"DE SABLA, CA US",826,39.8716,-121.6108,3.81,22.7
"DE SABLA, CA US",826,39.8716,-121.6108,28.96,19.9
"DE SABLA, CA US",826,39.8716,-121.6108,95.25,14.9
"DE SABLA, CA US",826,39.8716,-121.6108,199.9,8.6
"DE SABLA, CA US",826,39.8716,-121.6108,321.82,5.6
"LAKE SABRINA, CA US",2763,37.213,-118.6136,61.98,NA
"LAKE SABRINA, CA US",2763,37.213,-118.6136,68.83,NA
"LAKE SABRINA, CA US",2763,37.213,-118.6136,59.94,NA
"LAKE SABRINA, CA US",2763,37.213,-118.6136,31.75,NA
"LAKE SABRINA, CA US",2763,37.213,-118.6136,15.24,NA
"LAKE SABRINA, CA US",2763,37.213,-118.6136,8.89,NA
"LAKE SABRINA, CA US",2763,37.213,-118.6136,14.73,NA
"LAKE SABRINA, CA US",2763,37.213,-118.6136,14.22,NA
"LAKE SABRINA, CA US",2763,37.213,-118.6136,18.8,NA
"LAKE SABRINA, CA US",2763,37.213,-118.6136,20.32,NA
"LAKE SABRINA, CA US",2763,37.213,-118.6136,39.37,NA
"LAKE SABRINA, CA US",2763,37.213,-118.6136,50.04,NA
"ASH MOUNTAIN, CA US",520.6,36.4914,-118.8253,124.46,8.3
"ASH MOUNTAIN, CA US",520.6,36.4914,-118.8253,122.68,9.8
"ASH MOUNTAIN, CA US",520.6,36.4914,-118.8253,109.98,11.7
"ASH MOUNTAIN, CA US",520.6,36.4914,-118.8253,66.29,14
"ASH MOUNTAIN, CA US",520.6,36.4914,-118.8253,28.45,18.9
"ASH MOUNTAIN, CA US",520.6,36.4914,-118.8253,10.16,23.8
"ASH MOUNTAIN, CA US",520.6,36.4914,-118.8253,2.79,27.8
"ASH MOUNTAIN, CA US",520.6,36.4914,-118.8253,0.76,27.3
"ASH MOUNTAIN, CA US",520.6,36.4914,-118.8253,11.18,24.1
"ASH MOUNTAIN, CA US",520.6,36.4914,-118.8253,36.58,18.4
"ASH MOUNTAIN, CA US",520.6,36.4914,-118.8253,73.91,12
"ASH MOUNTAIN, CA US",520.6,36.4914,-118.8253,101.35,8.2
"SOUTH LAKE TAHOE AIRPORT, CA US",1924.5,38.8983,-119.9947,67.82,-1.4
"SOUTH LAKE TAHOE AIRPORT, CA US",1924.5,38.8983,-119.9947,66.55,-0.6
"SOUTH LAKE TAHOE AIRPORT, CA US",1924.5,38.8983,-119.9947,72.9,1.9
"SOUTH LAKE TAHOE AIRPORT, CA US",1924.5,38.8983,-119.9947,26.42,4.7
"SOUTH LAKE TAHOE AIRPORT, CA US",1924.5,38.8983,-119.9947,27.18,8.8
"SOUTH LAKE TAHOE AIRPORT, CA US",1924.5,38.8983,-119.9947,14.99,12.6
"SOUTH LAKE TAHOE AIRPORT, CA US",1924.5,38.8983,-119.9947,10.92,16.2
"SOUTH LAKE TAHOE AIRPORT, CA US",1924.5,38.8983,-119.9947,11.43,15.7
"SOUTH LAKE TAHOE AIRPORT, CA US",1924.5,38.8983,-119.9947,17.02,12.2
"SOUTH LAKE TAHOE AIRPORT, CA US",1924.5,38.8983,-119.9947,45.72,7.5
"SOUTH LAKE TAHOE AIRPORT, CA US",1924.5,38.8983,-119.9947,82.3,2.4
"SOUTH LAKE TAHOE AIRPORT, CA US",1924.5,38.8983,-119.9947,74.42,-1.2
"LINDSAY, CA US",132.6,36.2032,-119.0545,60.96,8.7
"LINDSAY, CA US",132.6,36.2032,-119.0545,54.61,11.1
"LINDSAY, CA US",132.6,36.2032,-119.0545,56.39,13.8
"LINDSAY, CA US",132.6,36.2032,-119.0545,28.96,16.4
"LINDSAY, CA US",132.6,36.2032,-119.0545,10.16,20.3
"LINDSAY, CA US",132.6,36.2032,-119.0545,3.3,23.9
"LINDSAY, CA US",132.6,36.2032,-119.0545,0.25,26.8
"LINDSAY, CA US",132.6,36.2032,-119.0545,0.25,26
"LINDSAY, CA US",132.6,36.2032,-119.0545,4.83,23.2
"LINDSAY, CA US",132.6,36.2032,-119.0545,16.26,18
"LINDSAY, CA US",132.6,36.2032,-119.0545,34.04,12.2
"LINDSAY, CA US",132.6,36.2032,-119.0545,46.48,8.2
"CHERRY VALLEY DAM, CA US",1452.4,37.9747,-119.9161,231.9,3.9
"CHERRY VALLEY DAM, CA US",1452.4,37.9747,-119.9161,220.47,4.4
"CHERRY VALLEY DAM, CA US",1452.4,37.9747,-119.9161,183.9,6.3
"CHERRY VALLEY DAM, CA US",1452.4,37.9747,-119.9161,95,9.1
"CHERRY VALLEY DAM, CA US",1452.4,37.9747,-119.9161,54.36,13.6
"CHERRY VALLEY DAM, CA US",1452.4,37.9747,-119.9161,18.8,18.2
"CHERRY VALLEY DAM, CA US",1452.4,37.9747,-119.9161,3.56,22.4
"CHERRY VALLEY DAM, CA US",1452.4,37.9747,-119.9161,3.3,22.1
"CHERRY VALLEY DAM, CA US",1452.4,37.9747,-119.9161,23.11,18.6
"CHERRY VALLEY DAM, CA US",1452.4,37.9747,-119.9161,80.26,13.2
"CHERRY VALLEY DAM, CA US",1452.4,37.9747,-119.9161,144.53,7.2
"CHERRY VALLEY DAM, CA US",1452.4,37.9747,-119.9161,223.77,3.8
"AUBERRY 2 NW, CA US",637,37.0919,-119.5128,132.59,7.3
"AUBERRY 2 NW, CA US",637,37.0919,-119.5128,117.86,8.8
"AUBERRY 2 NW, CA US",637,37.0919,-119.5128,108.2,10.6
"AUBERRY 2 NW, CA US",637,37.0919,-119.5128,50.04,13.4
"AUBERRY 2 NW, CA US",637,37.0919,-119.5128,25.15,18.2
"AUBERRY 2 NW, CA US",637,37.0919,-119.5128,7.87,22.9
"AUBERRY 2 NW, CA US",637,37.0919,-119.5128,1.78,26.8
"AUBERRY 2 NW, CA US",637,37.0919,-119.5128,1.27,26.3
"AUBERRY 2 NW, CA US",637,37.0919,-119.5128,9.65,23.1
"AUBERRY 2 NW, CA US",637,37.0919,-119.5128,38.1,17.3
"AUBERRY 2 NW, CA US",637,37.0919,-119.5128,66.55,10.8
"AUBERRY 2 NW, CA US",637,37.0919,-119.5128,107.7,7.2
"AUBURN, CA US",393.8,38.9072,-121.0838,161.54,7.9
"AUBURN, CA US",393.8,38.9072,-121.0838,159.51,9.7
"AUBURN, CA US",393.8,38.9072,-121.0838,147.57,11.4
"AUBURN, CA US",393.8,38.9072,-121.0838,72.9,13.7
"AUBURN, CA US",393.8,38.9072,-121.0838,40.39,17.8
"AUBURN, CA US",393.8,38.9072,-121.0838,9.4,21.9
"AUBURN, CA US",393.8,38.9072,-121.0838,-7777,25.4
"AUBURN, CA US",393.8,38.9072,-121.0838,1.78,24.9
"AUBURN, CA US",393.8,38.9072,-121.0838,15.24,22.4
"AUBURN, CA US",393.8,38.9072,-121.0838,52.83,17.7
"AUBURN, CA US",393.8,38.9072,-121.0838,111.51,11.6
"AUBURN, CA US",393.8,38.9072,-121.0838,170.94,7.8
"NORTH FORK RANGER STATION, CA US",806.2,37.2329,-119.5097,171.45,6.6
"NORTH FORK RANGER STATION, CA US",806.2,37.2329,-119.5097,155.45,7.2
"NORTH FORK RANGER STATION, CA US",806.2,37.2329,-119.5097,136.65,9.4
"NORTH FORK RANGER STATION, CA US",806.2,37.2329,-119.5097,59.94,12
"NORTH FORK RANGER STATION, CA US",806.2,37.2329,-119.5097,37.08,16.4
"NORTH FORK RANGER STATION, CA US",806.2,37.2329,-119.5097,11.18,20.8
"NORTH FORK RANGER STATION, CA US",806.2,37.2329,-119.5097,3.05,24.7
"NORTH FORK RANGER STATION, CA US",806.2,37.2329,-119.5097,1.52,24.5
"NORTH FORK RANGER STATION, CA US",806.2,37.2329,-119.5097,11.68,21.3
"NORTH FORK RANGER STATION, CA US",806.2,37.2329,-119.5097,46.74,15.9
"NORTH FORK RANGER STATION, CA US",806.2,37.2329,-119.5097,90.17,10
"NORTH FORK RANGER STATION, CA US",806.2,37.2329,-119.5097,124.21,6.7
"NEVADA CITY, CA US",847.6,39.2466,-121.0008,266.19,5.9
"NEVADA CITY, CA US",847.6,39.2466,-121.0008,268.48,6.7
"NEVADA CITY, CA US",847.6,39.2466,-121.0008,238,8.4
"NEVADA CITY, CA US",847.6,39.2466,-121.0008,123.19,10.7
"NEVADA CITY, CA US",847.6,39.2466,-121.0008,69.85,14.8
"NEVADA CITY, CA US",847.6,39.2466,-121.0008,19.81,19
"NEVADA CITY, CA US",847.6,39.2466,-121.0008,0.51,22.7
"NEVADA CITY, CA US",847.6,39.2466,-121.0008,5.33,22.3
"NEVADA CITY, CA US",847.6,39.2466,-121.0008,23.37,19.8
"NEVADA CITY, CA US",847.6,39.2466,-121.0008,78.23,14.8
"NEVADA CITY, CA US",847.6,39.2466,-121.0008,186.18,8.6
"NEVADA CITY, CA US",847.6,39.2466,-121.0008,305.56,5.4
"REPRESA, CA US",89.9,38.6944,-121.1611,105.66,NA
"REPRESA, CA US",89.9,38.6944,-121.1611,104.65,NA
"REPRESA, CA US",89.9,38.6944,-121.1611,89.41,NA
"REPRESA, CA US",89.9,38.6944,-121.1611,43.18,NA
"REPRESA, CA US",89.9,38.6944,-121.1611,22.61,NA
"REPRESA, CA US",89.9,38.6944,-121.1611,6.35,NA
"REPRESA, CA US",89.9,38.6944,-121.1611,0,NA
"REPRESA, CA US",89.9,38.6944,-121.1611,1.52,NA
"REPRESA, CA US",89.9,38.6944,-121.1611,7.87,NA
"REPRESA, CA US",89.9,38.6944,-121.1611,28.96,NA
"REPRESA, CA US",89.9,38.6944,-121.1611,64.77,NA
"REPRESA, CA US",89.9,38.6944,-121.1611,92.2,NA
"SIERRAVILLE R S, CA US",1516.4,39.5833,-120.3705,NA,-0.7
"SIERRAVILLE R S, CA US",1516.4,39.5833,-120.3705,NA,0.8
"SIERRAVILLE R S, CA US",1516.4,39.5833,-120.3705,NA,4.6
"SIERRAVILLE R S, CA US",1516.4,39.5833,-120.3705,NA,7.1
"SIERRAVILLE R S, CA US",1516.4,39.5833,-120.3705,NA,11.1
"SIERRAVILLE R S, CA US",1516.4,39.5833,-120.3705,NA,15
"SIERRAVILLE R S, CA US",1516.4,39.5833,-120.3705,NA,18.3
"SIERRAVILLE R S, CA US",1516.4,39.5833,-120.3705,NA,17.7
"SIERRAVILLE R S, CA US",1516.4,39.5833,-120.3705,NA,14.4
"SIERRAVILLE R S, CA US",1516.4,39.5833,-120.3705,NA,9.3
"SIERRAVILLE R S, CA US",1516.4,39.5833,-120.3705,NA,3.4
"SIERRAVILLE R S, CA US",1516.4,39.5833,-120.3705,NA,-0.7
"CHESTER, CA US",1380.7,40.3033,-121.2422,151.38,-0.7
"CHESTER, CA US",1380.7,40.3033,-121.2422,135.13,0.7
"CHESTER, CA US",1380.7,40.3033,-121.2422,122.68,3.5
"CHESTER, CA US",1380.7,40.3033,-121.2422,63.25,6.3
"CHESTER, CA US",1380.7,40.3033,-121.2422,44.2,10.7
"CHESTER, CA US",1380.7,40.3033,-121.2422,19.05,14.9
"CHESTER, CA US",1380.7,40.3033,-121.2422,7.37,18.8
"CHESTER, CA US",1380.7,40.3033,-121.2422,6.1,18
"CHESTER, CA US",1380.7,40.3033,-121.2422,16,14.7
"CHESTER, CA US",1380.7,40.3033,-121.2422,51.82,9.5
"CHESTER, CA US",1380.7,40.3033,-121.2422,104.9,3.2
"CHESTER, CA US",1380.7,40.3033,-121.2422,150.62,-0.4
"NEW MELONES DAM HQ, CA US",292.6,38.0047,-120.4863,151.64,8.4
"NEW MELONES DAM HQ, CA US",292.6,38.0047,-120.4863,125.73,10.1
"NEW MELONES DAM HQ, CA US",292.6,38.0047,-120.4863,116.59,12.1
"NEW MELONES DAM HQ, CA US",292.6,38.0047,-120.4863,64.26,14.4
"NEW MELONES DAM HQ, CA US",292.6,38.0047,-120.4863,37.08,18.7
"NEW MELONES DAM HQ, CA US",292.6,38.0047,-120.4863,7.11,23.1
"NEW MELONES DAM HQ, CA US",292.6,38.0047,-120.4863,0.76,27.1
"NEW MELONES DAM HQ, CA US",292.6,38.0047,-120.4863,1.02,26.4
"NEW MELONES DAM HQ, CA US",292.6,38.0047,-120.4863,10.67,23.7
"NEW MELONES DAM HQ, CA US",292.6,38.0047,-120.4863,37.59,18.6
"NEW MELONES DAM HQ, CA US",292.6,38.0047,-120.4863,85.09,12.2
"NEW MELONES DAM HQ, CA US",292.6,38.0047,-120.4863,123.95,8.4
"CHICO UNIVERSITY FARM, CA US",56.4,39.6911,-121.8211,123.44,7.3
"CHICO UNIVERSITY FARM, CA US",56.4,39.6911,-121.8211,112.27,9.8
"CHICO UNIVERSITY FARM, CA US",56.4,39.6911,-121.8211,108.97,12.2
"CHICO UNIVERSITY FARM, CA US",56.4,39.6911,-121.8211,44.45,14.9
"CHICO UNIVERSITY FARM, CA US",56.4,39.6911,-121.8211,26.42,19.2
"CHICO UNIVERSITY FARM, CA US",56.4,39.6911,-121.8211,12.19,22.6
"CHICO UNIVERSITY FARM, CA US",56.4,39.6911,-121.8211,0.51,25.2
"CHICO UNIVERSITY FARM, CA US",56.4,39.6911,-121.8211,2.03,24.4
"CHICO UNIVERSITY FARM, CA US",56.4,39.6911,-121.8211,10.67,22.3
"CHICO UNIVERSITY FARM, CA US",56.4,39.6911,-121.8211,36.07,17.3
"CHICO UNIVERSITY FARM, CA US",56.4,39.6911,-121.8211,83.31,11.3
"CHICO UNIVERSITY FARM, CA US",56.4,39.6911,-121.8211,117.09,7.5
"EXCHEQUER DAM, CA US",134.7,37.585,-120.2672,99.57,NA
"EXCHEQUER DAM, CA US",134.7,37.585,-120.2672,90.17,NA
"EXCHEQUER DAM, CA US",134.7,37.585,-120.2672,86.87,NA
"EXCHEQUER DAM, CA US",134.7,37.585,-120.2672,43.69,NA
"EXCHEQUER DAM, CA US",134.7,37.585,-120.2672,18.54,NA
"EXCHEQUER DAM, CA US",134.7,37.585,-120.2672,5.08,NA
"EXCHEQUER DAM, CA US",134.7,37.585,-120.2672,0.51,NA
"EXCHEQUER DAM, CA US",134.7,37.585,-120.2672,0.76,NA
"EXCHEQUER DAM, CA US",134.7,37.585,-120.2672,6.35,NA
"EXCHEQUER DAM, CA US",134.7,37.585,-120.2672,32.26,NA
"EXCHEQUER DAM, CA US",134.7,37.585,-120.2672,56.39,NA
"EXCHEQUER DAM, CA US",134.7,37.585,-120.2672,83.57,NA
"BIG CREEK PH 1, CA US",1486.8,37.2064,-119.2419,155.19,5.2
"BIG CREEK PH 1, CA US",1486.8,37.2064,-119.2419,148.34,4.7
"BIG CREEK PH 1, CA US",1486.8,37.2064,-119.2419,123.19,6.1
"BIG CREEK PH 1, CA US",1486.8,37.2064,-119.2419,76.96,8.3
"BIG CREEK PH 1, CA US",1486.8,37.2064,-119.2419,40.39,12.2
"BIG CREEK PH 1, CA US",1486.8,37.2064,-119.2419,10.41,16.7
"BIG CREEK PH 1, CA US",1486.8,37.2064,-119.2419,6.86,21.1
"BIG CREEK PH 1, CA US",1486.8,37.2064,-119.2419,2.29,21.1
"BIG CREEK PH 1, CA US",1486.8,37.2064,-119.2419,13.72,18.4
"BIG CREEK PH 1, CA US",1486.8,37.2064,-119.2419,52.58,13.3
"BIG CREEK PH 1, CA US",1486.8,37.2064,-119.2419,100.58,8.4
"BIG CREEK PH 1, CA US",1486.8,37.2064,-119.2419,129.54,5.3
"SONORA, CA US",510.5,37.9672,-120.38720000000001,159.51,6.3
"SONORA, CA US",510.5,37.9672,-120.38720000000001,147.83,7.7
"SONORA, CA US",510.5,37.9672,-120.38720000000001,141.22,9.4
"SONORA, CA US",510.5,37.9672,-120.38720000000001,79.25,11.7
"SONORA, CA US",510.5,37.9672,-120.38720000000001,35.31,15.7
"SONORA, CA US",510.5,37.9672,-120.38720000000001,7.62,19.9
"SONORA, CA US",510.5,37.9672,-120.38720000000001,0.76,23.5
"SONORA, CA US",510.5,37.9672,-120.38720000000001,2.79,22.9
"SONORA, CA US",510.5,37.9672,-120.38720000000001,11.94,19.8
"SONORA, CA US",510.5,37.9672,-120.38720000000001,48.26,14.9
"SONORA, CA US",510.5,37.9672,-120.38720000000001,100.08,9.4
"SONORA, CA US",510.5,37.9672,-120.38720000000001,147.07,6.2
"WEST POINT, CA US",845.8,38.3775,-120.5452,191.77,NA
"WEST POINT, CA US",845.8,38.3775,-120.5452,162.56,NA
"WEST POINT, CA US",845.8,38.3775,-120.5452,151.38,NA
"WEST POINT, CA US",845.8,38.3775,-120.5452,83.31,NA
"WEST POINT, CA US",845.8,38.3775,-120.5452,48.51,NA
"WEST POINT, CA US",845.8,38.3775,-120.5452,12.7,NA
"WEST POINT, CA US",845.8,38.3775,-120.5452,0.25,NA
"WEST POINT, CA US",845.8,38.3775,-120.5452,1.27,NA
"WEST POINT, CA US",845.8,38.3775,-120.5452,15.75,NA
"WEST POINT, CA US",845.8,38.3775,-120.5452,58.67,NA
"WEST POINT, CA US",845.8,38.3775,-120.5452,112.01,NA
"WEST POINT, CA US",845.8,38.3775,-120.5452,176.28,NA
"SO ENTRANCE YOSEMITE N.P., CA US",1538.3,37.5122,-119.6331,196.6,2.1
"SO ENTRANCE YOSEMITE N.P., CA US",1538.3,37.5122,-119.6331,198.37,2.5
"SO ENTRANCE YOSEMITE N.P., CA US",1538.3,37.5122,-119.6331,149.86,3.9
"SO ENTRANCE YOSEMITE N.P., CA US",1538.3,37.5122,-119.6331,79.25,6.1
"SO ENTRANCE YOSEMITE N.P., CA US",1538.3,37.5122,-119.6331,45.21,10.4
"SO ENTRANCE YOSEMITE N.P., CA US",1538.3,37.5122,-119.6331,13.72,14.7
"SO ENTRANCE YOSEMITE N.P., CA US",1538.3,37.5122,-119.6331,1.52,18.3
"SO ENTRANCE YOSEMITE N.P., CA US",1538.3,37.5122,-119.6331,3.3,17.9
"SO ENTRANCE YOSEMITE N.P., CA US",1538.3,37.5122,-119.6331,17.78,15.1
"SO ENTRANCE YOSEMITE N.P., CA US",1538.3,37.5122,-119.6331,64.77,10.2
"SO ENTRANCE YOSEMITE N.P., CA US",1538.3,37.5122,-119.6331,115.82,4.9
"SO ENTRANCE YOSEMITE N.P., CA US",1538.3,37.5122,-119.6331,161.54,1.8
"HARRY ENGLEBRIGHT DM, CA US",243.8,39.2372,-121.2666,150.11,NA
"HARRY ENGLEBRIGHT DM, CA US",243.8,39.2372,-121.2666,150.11,NA
"HARRY ENGLEBRIGHT DM, CA US",243.8,39.2372,-121.2666,141.22,NA
"HARRY ENGLEBRIGHT DM, CA US",243.8,39.2372,-121.2666,68.83,NA
"HARRY ENGLEBRIGHT DM, CA US",243.8,39.2372,-121.2666,36.32,NA
"HARRY ENGLEBRIGHT DM, CA US",243.8,39.2372,-121.2666,10.92,NA
"HARRY ENGLEBRIGHT DM, CA US",243.8,39.2372,-121.2666,-7777,NA
"HARRY ENGLEBRIGHT DM, CA US",243.8,39.2372,-121.2666,3.05,NA
"HARRY ENGLEBRIGHT DM, CA US",243.8,39.2372,-121.2666,13.97,NA
"HARRY ENGLEBRIGHT DM, CA US",243.8,39.2372,-121.2666,47.24,NA
"HARRY ENGLEBRIGHT DM, CA US",243.8,39.2372,-121.2666,116.33,NA
"HARRY ENGLEBRIGHT DM, CA US",243.8,39.2372,-121.2666,163.58,NA
"HETCH HETCHY, CA US",1179.6,37.9613,-119.783,160.02,3.7
"HETCH HETCHY, CA US",1179.6,37.9613,-119.783,149.1,4.9
"HETCH HETCHY, CA US",1179.6,37.9613,-119.783,141.22,7.2
"HETCH HETCHY, CA US",1179.6,37.9613,-119.783,84.33,9.7
"HETCH HETCHY, CA US",1179.6,37.9613,-119.783,54.36,13.7
"HETCH HETCHY, CA US",1179.6,37.9613,-119.783,17.78,17.8
"HETCH HETCHY, CA US",1179.6,37.9613,-119.783,7.11,21.5
"HETCH HETCHY, CA US",1179.6,37.9613,-119.783,3.56,21.2
"HETCH HETCHY, CA US",1179.6,37.9613,-119.783,20.32,18.4
"HETCH HETCHY, CA US",1179.6,37.9613,-119.783,61.21,13.4
"HETCH HETCHY, CA US",1179.6,37.9613,-119.783,111.51,7.3
"HETCH HETCHY, CA US",1179.6,37.9613,-119.783,147.07,3.3
"SUTTER HILL CDF, CA US",483.4,38.3772,-120.8008,152.91,7.9
"SUTTER HILL CDF, CA US",483.4,38.3772,-120.8008,140.21,9.3
"SUTTER HILL CDF, CA US",483.4,38.3772,-120.8008,127.76,11.3
"SUTTER HILL CDF, CA US",483.4,38.3772,-120.8008,67.82,13.2
"SUTTER HILL CDF, CA US",483.4,38.3772,-120.8008,37.85,17.3
